name,shortName,gps,version,catalog,doi,detail_url,mass_1_source,mass_1_source_lower,mass_1_source_upper,mass_2_source,mass_2_source_lower,mass_2_source_upper,network_matched_filter_snr,network_matched_filter_snr_lower,network_matched_filter_snr_upper,luminosity_distance,luminosity_distance_lower,luminosity_distance_upper,chi_eff,chi_eff_lower,chi_eff_upper,total_mass_source,total_mass_source_lower,total_mass_source_upper,chirp_mass_source,chirp_mass_source_lower,chirp_mass_source_upper,chirp_mass,chirp_mass_lower,chirp_mass_upper,redshift,redshift_lower,redshift_upper,far,far_lower,far_upper,p_astro,p_astro_lower,p_astro_upper,final_mass_source,final_mass_source_lower,final_mass_source_upper
170630,170630-v1,1182874645.8,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/170630-v1,,,,,,,9.7,,,,,,,,,,,,,,,0.9,,,,,,10.46,,,,,,,,
170616,170616-v1,1181677658.8,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/170616-v1,,,,,,,9.1,,,,,,,,,,,,,,,2.75,,,,,,1.94,,,,,,,,
GW170608,GW170608-v1,1180922494.5,1,O1_O2-Preliminary,https://doi.org/10.7935/K51R6NJQ,https://gwosc.org/api/v2/event-versions/GW170608-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW170608,GW170608-v2,1180922494.5,2,O1_O2-Preliminary,https://doi.org/10.7935/K51R6NJQ,https://gwosc.org/api/v2/event-versions/GW170608-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW170608,GW170608-v3,1180922494.5,3,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW170608-v3,11.0,-1.7,5.5,7.6,-2.2,1.4,15.4,,,320.0,-110.0,120.0,0.03,-0.07,0.19,,,,7.9,-0.2,0.2,,,,0.07,-0.02,0.02,1e-07,,,1.0,,,17.8,-0.7,3.4
GW170608,GW170608-v4,1180922494.5,4,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW170608-v4,10.6,-1.4,4.0,7.8,-1.9,1.2,15.3,-0.3,0.2,340.0,-130.0,120.0,0.05,-0.05,0.13,18.5,-0.6,2.0,7.9,-0.2,0.2,,,,0.07,-0.03,0.03,,,,,,,17.7,-0.6,2.1
170423,170423-v1,1176984663.0,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/170423-v1,,,,,,,8.9,,,,,,,,,,,,,,,1.17,,,,,,6.47,,,,,,,,
170412,170412-v1,1176047817.0,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/170412-v1,,,,,,,9.7,,,,,,,,,,,,,,,4.36,,,,,,8.22,,,,,,,,
170405,170405-v1,1175425510.7,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/170405-v1,,,,,,,9.3,,,,,,,,,,,,,,,1.44,,,,,,4.55,,,,,,,,
170219,170219-v1,1171548267.0,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/170219-v1,,,,,,,9.6,,,,,,,,,,,,,,,1.53,,,,,,6.26,,,,,,,,
170208,170208-v1,1170585583.8,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/170208-v1,,,,,,,10.0,,,,,,,,,,,,,,,7.39,,,,,,11.18,,,,,,,,
GW170104,GW170104-v1,1167559936.6,1,O1_O2-Preliminary,https://doi.org/10.7935/K53X84K2,https://gwosc.org/api/v2/event-versions/GW170104-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW170104,GW170104-v2,1167559936.6,2,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW170104-v2,30.8,-5.6,7.3,20.0,-4.6,4.9,13.0,,,990.0,-430.0,440.0,-0.04,-0.21,0.17,,,,21.4,-1.8,2.2,,,,0.2,-0.08,0.08,1e-07,,,1.0,,,48.9,-4.0,5.1
GW170104,GW170104-v3,1167559936.6,3,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW170104-v3,28.7,-4.2,6.6,20.8,-4.7,4.1,13.8,-0.3,0.2,1110.0,-480.0,390.0,-0.04,-0.19,0.15,49.6,-3.6,4.7,21.1,-1.5,2.0,,,,0.22,-0.09,0.07,,,,,,,47.5,-3.4,4.5
161217,161217-v1,1165994201.4,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/161217-v1,,,,,,,10.7,,,,,,,,,,,,,,,7.86,,,,,,10.12,,,,,,,,
161202,161202-v1,1164686041.9,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/161202-v1,,,,,,,10.5,,,,,,,,,,,,,,,1.54,,,,,,6.0,,,,,,,,
GW151226,GW151226-v1,1135136350.6,1,O1_O2-Preliminary,https://doi.org/10.7935/K5H41PBP,https://gwosc.org/api/v2/event-versions/GW151226-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW151226,GW151226-v2,1135136350.6,2,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW151226-v2,13.7,-3.2,8.8,7.7,-2.5,2.2,13.1,,,450.0,-190.0,180.0,0.18,-0.12,0.2,,,,8.9,-0.3,0.3,,,,0.09,-0.04,0.04,1e-07,,,1.0,,,20.5,-1.5,6.4
GW151226,GW151226-v3,1135136350.6,3,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW151226-v3,14.2,-3.6,11.1,7.5,-2.8,2.4,12.7,-0.4,0.3,460.0,-200.0,160.0,0.2,-0.08,0.23,21.7,-1.6,8.3,8.9,-0.3,0.3,,,,0.1,-0.04,0.03,,,,,,,20.7,-1.6,8.6
151116,151116-v1,1131748925.7,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/151116-v1,,,,,,,9.0,,,,,,,,,,,,,,,1.24,,,,,,4.77,,,,,,,,
GW151012,GW151012-v1,1128678900.4,1,O1_O2-Preliminary,https://doi.org/10.7935/K5CC0XMZ,https://gwosc.org/api/v2/event-versions/GW151012-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW151012,GW151012-v2,1128678900.4,2,O1_O2-Preliminary,https://doi.org/10.7935/K5CC0XMZ,https://gwosc.org/api/v2/event-versions/GW151012-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW151012,GW151012-v3,1128678900.4,3,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW151012-v3,23.2,-5.5,14.9,13.6,-4.8,4.1,10.0,,,1080.0,-490.0,550.0,0.05,-0.2,0.31,,,,15.2,-1.2,2.1,,,,0.21,-0.09,0.09,0.00792,,,1.0,,,35.6,-3.8,10.8
GW151012,GW151012-v4,1128678900.4,4,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW151012-v4,24.8,-6.3,14.5,13.6,-4.9,4.5,9.3,-0.5,0.3,1000.0,-490.0,640.0,0.12,-0.21,0.28,38.8,-4.7,10.3,15.6,-1.5,2.3,,,,0.2,-0.09,0.11,,,,,,,37.1,-4.6,10.6
151012.2,151012.2-v1,1128666662.2,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/151012.2-v1,,,,,,,9.6,,,,,,,,,,,,,,,2.01,,,,,,8.56,,,,,,,,
151008,151008-v1,1128348574.5,1,GWTC-1-marginal,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/151008-v1,,,,,,,8.8,,,,,,,,,,,,,,,5.12,,,,,,10.17,,,,,,,,
GW150914,GW150914-v1,1126259462.4,1,O1_O2-Preliminary,https://doi.org/10.7935/K5MW2F23,https://gwosc.org/api/v2/event-versions/GW150914-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW150914,GW150914-v2,1126259462.4,2,O1_O2-Preliminary,https://doi.org/10.7935/K5MW2F23,https://gwosc.org/api/v2/event-versions/GW150914-v2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW150914,GW150914-v3,1126259462.4,3,GWTC-1-confident,https://doi.org/10.7935/82H3-HH23,https://gwosc.org/api/v2/event-versions/GW150914-v3,35.6,-3.1,4.7,30.6,-4.4,3.0,25.2,,,440.0,-170.0,150.0,-0.01,-0.13,0.12,,,,28.6,-1.5,1.7,,,,0.09,-0.03,0.03,1e-07,,,1.0,,,63.1,-3.0,3.4
GW150914,GW150914-v4,1126259462.4,4,GWTC-2.1-confident,https://doi.org/10.7935/qf3a-3z67,https://gwosc.org/api/v2/event-versions/GW150914-v4,34.6,-2.6,4.4,30.0,-4.6,2.9,26.0,-0.2,0.1,470.0,-160.0,140.0,-0.04,-0.14,0.12,64.5,-3.2,3.7,27.9,-1.5,1.7,,,,0.1,-0.03,0.03,,,,,,,61.5,-2.9,3.4
blind_injection,blind_injection-v1,968654557.9,1,Initial_LIGO_Virgo,,https://gwosc.org/api/v2/event-versions/blind_injection-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRB051103,GRB051103-v1,815043278.0,1,Initial_LIGO_Virgo,,https://gwosc.org/api/v2/event-versions/GRB051103-v1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
